습도,강수량,기온,풍속,한식,글로벌,패스트푸드
61,0,18.7,0.9,10,0,18
63,0,16.7,0.3,16,3,3
65,0,16.0,0.7,38,18,11
69,0,15.5,1.0,54,27,26
70,0,14.8,0.2,49,16,17
68,0,14.0,0.1,43,15,14
73,0,14.5,1.0,30,8,11
74,0,13.5,0.7,34,2,11
73,0,13.2,0.6,36,13,32
79,0,12.4,0.0,55,27,38
74,0,12.6,0.1,45,19,31
71,0,13.2,0.2,34,14,23
65,0,15.7,0.7,14,14,25
55,0,17.4,1.1,8,7,17
51,0,18.9,1.2,9,0,12
40,0,21.3,0.6,14,2,5
40,0,20.8,0.4,29,12,10
39,0,20.1,0.4,34,14,12
36,0,20.0,0.2,24,11,5
39,0,20.8,1.7,14,10,6
39,0,20.1,3.0,21,4,6
40,0,19.1,2.1,16,4,9
39,0,18.3,1.8,29,13,19
35,0,17.5,1.9,47,11,24
34,0,16.9,1.6,16,12,22
33,0,16.8,1.8,16,4,22
30,0,17.8,2.2,13,1,22
26,0,19.2,2.3,10,0,20
29,0,22.2,0.9,15,1,3
30,0,21.8,0.4,40,20,11
31,0,21.5,0.4,35,10,12
32,0,21.7,0.2,24,7,10
26,0,21.6,1.6,12,8,9
25,0,21.2,1.4,10,7,5
23,0,20.5,1.7,14,5,11
24,0,19.9,1.3,34,4,19
24,0,19.2,1.9,39,15,29
20,0,18.2,1.4,36,16,35
17,0,18.3,2.1,35,12,24
16,0,18.5,1.5,15,13,16
12,0,19.4,2.2,9,0,14
12,0,20.5,1.8,7,0,11
41,0,19.4,0.7,20,4,7
46,0,18.2,0.2,34,11,19
64,1,16.5,0.6,36,15,20
77,1,16.2,0.6,14,12,11
74,0,15.0,1.0,13,9,11
82,0,15.0,1.7,15,9,14
80,0,14.5,2.0,18,0,10
91,1,13.3,2.3,31,10,19
96,1,13.2,2.3,50,11,40
97,1,13.2,2.3,81,21,57
97,1,14.0,2.9,45,12,38
97,3,14.4,2.6,22,12,27
97,1,14.9,1.9,20,4,23
97,1,14.8,1.5,16,1,39
97,3,15.4,2.3,8,0,6
97,0,13.9,2.0,11,4,1
97,0,13.7,2.6,46,18,16
97,0,13.6,1.2,57,16,19
97,0,13.4,1.6,45,17,13
97,0,13.5,1.7,28,14,19
97,0,13.2,1.5,26,12,20
97,0,13.0,1.2,43,9,10
97,0,13.1,1.1,43,21,36
97,0,13.4,1.3,65,25,46
97,0,13.5,0.8,55,9,48
97,0,13.6,0.9,34,9,39
97,0,13.6,0.7,23,10,27
97,0,13.8,1.6,16,5,31
97,0,14.7,1.6,4,0,20
91,0,14.5,2.5,13,5,11
94,0,14.0,1.4,44,14,16
94,0,14.3,3.0,52,20,20
95,0,14.5,1.4,36,13,8
94,0,14.3,1.4,37,16,16
95,0,13.9,1.6,33,7,15
95,0,13.7,2.5,32,8,28
96,0,13.5,2.3,35,13,27
95,0,13.7,1.9,56,24,34
94,0,13.6,1.9,51,16,32
91,0,13.5,1.6,35,10,23
88,0,13.9,2.1,9,12,24
76,0,14.8,1.9,15,3,24
64,0,17.4,1.9,9,0,18
41,0,18.1,0.9,13,2,4
43,0,17.5,1.6,48,18,8
49,0,16.0,1.1,36,15,20
64,0,14.4,1.7,17,8,18
84,3,11.4,0.6,20,6,4
89,0,11.8,1.4,25,3,11
87,0,12.1,1.0,19,9,13
90,0,12.4,1.5,30,6,13
90,0,11.4,1.6,54,17,35
91,0,11.6,2.0,47,12,38
92,0,11.5,1.9,26,7,33
92,0,12.3,2.2,8,11,24
50,0,16.4,2.2,26,2,2
58,0,15.8,1.5,32,15,17
59,0,15.1,1.1,41,19,7
60,0,14.4,1.0,27,11,8
61,0,14.3,0.6,21,7,16
60,0,13.7,0.5,14,10,15
59,0,13.1,0.9,16,3,12
67,0,13.0,1.9,17,12,24
70,0,11.9,1.2,43,12,36
78,0,11.8,0.9,43,21,49
77,0,12.3,1.6,35,22,39
70,0,12.9,3.4,12,7,19
56,0,14.9,2.6,12,3,19
44,0,17.8,1.7,10,1,21
31,0,17.7,0.9,12,2,2
35,0,17.2,0.7,41,18,17
34,0,17.4,1.9,29,22,24
30,0,16.9,1.1,16,9,10
30,0,16.5,0.8,19,8,14
32,0,16.1,0.6,21,3,8
34,0,15.1,0.1,25,5,14
35,0,15.7,0.4,25,6,15
36,0,15.5,0.6,48,16,34
39,0,15.0,0.2,56,10,42
39,0,15.6,0.4,22,10,25
36,0,16.5,1.1,11,2,28
32,0,17.7,1.5,14,3,15
25,0,19.6,1.2,9,0,16
26,0,22.4,0.4,19,1,5
24,0,22.4,0.3,34,19,16
27,0,22.2,1.4,30,13,17
26,0,22.0,0.7,23,10,20
27,0,21.8,1.2,17,9,12
33,0,21.1,0.8,9,3,13
33,0,21.3,0.7,16,4,22
35,0,20.9,0.4,31,7,27
35,0,20.5,1.0,45,17,33
41,0,20.8,1.4,50,18,49
60,0,18.1,0.8,31,17,31
71,1,17.5,0.8,17,6,21
81,1,15.9,0.9,9,5,17
89,1,15.0,1.7,8,0,15
93,1,14.3,2.5,5,0,8
96,0,15.8,1.7,55,2,2
96,0,15.8,1.5,55,35,18
96,0,15.6,1.7,50,22,14
96,0,15.9,2.0,34,9,20
96,0,15.9,1.4,27,12,18
96,0,15.7,0.5,23,12,9
96,0,15.7,0.5,25,4,26
96,0,15.7,0.2,45,15,31
96,0,16.0,0.3,75,32,53
96,0,15.7,2.1,64,19,56
96,0,15.6,1.1,39,9,46
96,0,15.3,1.1,28,8,32
96,0,15.5,1.3,12,10,30
96,0,15.8,1.1,11,0,27
93,0,16.9,1.5,56,26,16
96,0,16.3,0.9,45,27,19
96,0,16.4,1.0,44,21,28
96,0,16.3,1.0,32,12,10
95,0,16.5,0.6,23,12,12
94,0,16.0,1.0,27,4,17
95,0,15.7,1.1,37,12,34
96,0,15.7,0.8,39,15,38
96,0,14.9,1.1,44,26,47
96,0,14.9,0.6,31,16,30
96,0,16.1,2.4,22,6,30
86,0,18.4,1.7,12,2,23
79,0,18.0,1.4,11,1,23
84,0,20.3,1.0,23,4,12
86,0,19.9,0.9,51,10,15
87,0,19.5,1.0,47,20,26
88,0,19.3,0.6,33,16,23
88,0,18.9,0.6,36,15,21
87,0,19.0,0.6,31,15,24
86,0,18.9,0.4,31,6,22
84,0,18.5,0.0,37,26,37
88,0,18.5,0.3,60,21,41
85,0,19.1,0.0,53,21,47
83,0,19.7,0.9,36,22,30
94,0,19.4,0.5,22,16,29
92,0,19.5,0.7,21,2,22
55,0,14.1,2.2,36,3,3
55,0,13.5,1.3,64,21,12
56,0,12.9,1.5,36,24,10
57,0,12.1,1.4,24,18,10
58,0,11.6,0.9,17,11,9
61,0,11.1,0.7,16,14,7
63,0,11.1,1.0,23,3,17
61,0,11.2,1.0,37,10,12
60,0,11.3,0.7,49,26,26
62,0,11.4,1.1,46,25,37
62,0,11.5,1.0,25,15,26
62,0,12.2,0.8,21,10,18
59,0,13.0,1.2,12,2,20
51,0,14.5,1.2,4,1,5
52,0,17.8,1.2,24,2,3
54,0,16.9,1.4,41,19,14
56,0,16.3,0.8,29,19,18
58,0,15.9,0.5,8,16,11
61,0,15.3,0.3,11,10,9
63,0,15.0,1.0,19,7,13
63,0,14.6,0.9,16,5,9
63,0,14.1,1.0,23,9,19
62,0,13.6,0.5,37,18,32
59,0,13.2,0.8,48,25,35
54,0,13.9,1.1,36,6,33
52,0,15.2,1.2,16,3,22
44,0,16.4,1.8,9,1,22
55,0,20.2,0.3,31,5,8
53,0,19.8,0.7,43,10,11
55,0,19.6,0.2,26,19,17
56,0,19.1,1.2,18,13,10
61,0,18.4,0.9,13,10,8
62,0,17.5,0.8,14,5,3
71,0,17.0,0.2,10,6,8
69,0,16.4,0.1,28,14,18
68,0,15.9,0.6,53,18,32
70,0,16.7,0.3,54,16,32
67,0,17.3,0.5,28,11,47
65,0,17.7,1.4,5,4,25
62,0,18.4,1.5,13,1,12
66,0,21.0,0.9,16,2,3
63,0,21.1,0.8,33,13,8
64,0,19.9,0.3,35,18,6
75,0,19.0,1.8,18,15,7
80,0,18.2,0.9,12,20,8
80,0,18.1,0.5,20,8,8
80,0,17.9,0.5,13,2,8
77,0,18.0,0.3,28,16,27
78,0,18.1,0.6,48,23,47
77,0,17.6,0.0,46,31,67
74,0,18.2,0.7,42,15,35
69,0,18.9,1.1,17,7,35
59,0,19.8,1.8,12,8,25
54,0,20.7,1.7,7,0,20
63,0,20.7,0.5,20,3,5
70,0,20.1,1.7,38,20,13
70,0,20.0,0.9,49,30,18
74,0,19.8,1.2,29,19,14
79,0,19.7,0.5,33,19,15
82,0,19.5,1.6,23,10,16
86,0,18.9,1.6,25,7,10
88,1,18.5,2.0,46,12,27
83,0,18.6,2.3,63,29,39
82,0,19.1,2.7,44,19,53
93,7,17.5,3.0,40,14,33
95,5,16.5,1.5,31,3,21
95,0,16.0,1.5,17,3,32
95,0,16.2,1.8,13,0,24
85,0,15.9,1.2,31,8,5
89,0,15.1,2.1,51,21,13
89,0,15.1,1.4,41,26,21
90,0,14.8,1.9,47,16,17
90,0,14.5,2.2,40,18,14
92,0,14.5,1.2,30,12,20
92,0,14.4,0.3,23,6,20
93,0,14.8,0.9,39,12,46
94,0,14.8,0.4,65,30,75
95,0,14.8,0.9,41,23,61
94,0,14.7,0.6,29,10,34
93,0,15.0,1.1,25,4,34
92,0,16.1,1.1,7,7,17
77,0,16.7,1.4,14,0,12
80,0,17.6,1.7,28,4,10
88,0,15.7,1.4,35,7,10
92,0,15.5,0.8,32,9,19
94,0,14.7,1.1,24,11,12
95,0,14.2,0.6,23,8,10
95,0,14.1,0.8,18,4,11
95,0,14.1,0.2,18,6,15
95,0,13.6,1.0,31,6,14
95,0,13.5,0.3,56,10,37
95,0,14.0,0.6,38,11,21
95,0,14.3,0.8,31,6,27
95,0,14.6,1.0,13,5,24
89,0,15.7,0.8,7,0,22
84,0,16.3,1.7,19,7,2
93,0,15.8,0.7,37,13,9
94,0,15.5,0.4,31,18,4
95,0,15.2,1.0,19,7,6
95,0,14.7,1.2,12,8,9
95,0,14.5,1.0,20,4,9
95,0,13.7,0.6,29,5,5
95,0,13.8,0.7,34,7,26
95,0,13.5,0.3,51,13,36
95,0,13.1,0.3,36,7,36
95,0,14.0,0.4,29,6,19
86,0,14.9,1.6,15,4,19
67,0,16.4,1.3,5,1,13
60,0,18.0,1.3,5,0,10
62,0,19.0,1.3,20,3,3
73,0,18.3,0.7,44,11,13
76,0,17.6,1.1,22,11,18
76,0,17.2,1.3,13,7,12
72,0,16.2,1.3,14,6,11
80,0,16.0,0.6,16,1,10
82,0,15.3,1.4,18,6,5
82,0,15.4,1.6,21,5,22
80,0,15.5,1.6,31,10,32
83,0,15.1,0.6,45,17,28
79,0,15.6,1.7,32,2,25
65,0,16.7,1.3,17,5,16
57,0,18.3,0.9,6,2,16
51,0,19.7,0.7,8,0,11
54,0,20.7,1.0,16,5,1
57,0,20.0,1.3,34,17,8
60,0,19.3,1.3,35,8,11
73,0,18.8,0.5,18,3,7
78,0,17.5,2.0,21,10,5
79,0,17.2,0.5,14,1,7
82,0,16.5,0.9,12,2,14
81,0,16.0,0.8,30,9,23
86,0,15.7,1.0,37,8,34
87,0,16.1,1.6,41,14,33
85,0,15.6,1.5,34,4,26
77,0,16.6,1.8,14,3,12
71,0,17.2,2.6,11,3,21
64,0,19.0,1.5,11,1,14
59,0,22.9,1.3,22,6,10
64,0,22.4,0.9,37,22,8
67,0,21.8,1.0,35,11,16
71,0,21.2,0.2,17,7,10
71,0,20.2,0.5,16,5,16
70,0,19.8,0.0,21,10,7
63,0,19.5,0.2,12,5,8
67,0,18.8,0.3,26,8,15
71,0,18.6,0.2,40,8,44
74,0,18.6,0.0,48,10,50
72,0,19.6,0.6,47,10,34
62,0,21.0,0.8,21,5,27
52,0,22.7,0.9,20,3,30
46,0,24.3,1.1,5,2,21
52,0,24.3,1.4,26,0,3
55,0,23.2,0.7,31,10,7
53,0,22.0,1.7,38,13,16
53,0,21.7,0.7,48,15,22
53,0,21.1,0.3,30,13,28
55,0,20.9,0.3,42,12,17
53,0,20.7,0.5,21,11,12
54,0,19.8,0.1,27,6,19
52,0,19.8,0.3,43,7,32
55,0,19.6,0.2,57,15,39
61,0,19.2,0.2,37,10,43
65,0,19.5,0.2,33,17,24
61,0,21.6,0.9,22,9,30
51,0,22.7,0.6,16,0,19
44,0,24.1,0.9,17,1,25
60,0,21.1,1.3,16,13,6
64,0,20.5,1.3,38,22,12
85,0,19.1,1.4,48,14,26
95,0,18.1,0.6,56,17,22
95,0,18.4,0.7,23,5,21
95,0,18.5,1.3,22,10,18
94,0,18.1,1.5,32,5,25
95,0,17.5,1.1,58,13,43
95,0,17.5,1.4,52,12,36
95,0,17.7,1.4,47,12,39
92,0,17.6,1.3,33,5,31
82,0,18.1,2.0,23,3,24
70,0,19.9,1.3,19,1,21
58,0,20.8,1.8,13,0,20
51,0,20.4,1.8,15,6,2
54,0,18.8,2.8,41,13,11
66,0,17.7,1.9,46,17,14
76,0,16.6,1.9,28,5,9
82,0,16.2,1.5,21,7,9
83,0,15.8,1.9,15,3,15
81,0,16.0,1.9,14,7,6
73,0,16.0,0.8,25,8,15
75,0,15.9,0.7,41,8,14
72,0,16.1,0.7,50,16,25
66,0,17.2,1.0,26,8,26
67,0,17.5,0.7,11,7,17
61,0,18.1,0.7,13,2,12
64,0,20.4,0.7,26,1,1
70,0,20.1,0.8,74,15,12
78,0,19.4,1.5,48,20,14
82,0,19.2,1.3,24,7,8
87,0,19.0,0.9,18,6,7
91,0,18.6,1.1,23,6,6
93,0,18.7,0.9,22,6,11
89,0,18.8,0.8,26,10,13
90,0,18.6,1.1,42,16,26
91,0,18.4,0.3,51,7,20
92,0,18.9,0.4,25,11,16
81,0,19.8,0.7,8,1,15
67,0,20.9,1.0,10,1,16
85,0,20.8,0.8,19,2,5
83,0,21.0,2.1,40,18,11
83,0,20.7,1.9,28,11,11
81,0,20.7,2.2,16,9,11
84,0,20.2,1.5,13,5,6
88,0,20.3,1.9,11,5,4
88,0,21.0,0.5,13,5,10
91,0,20.8,1.5,31,9,10
93,0,20.6,1.4,30,14,29
95,0,20.2,1.5,46,12,40
95,0,20.0,2.1,35,4,24
95,0,20.1,2.8,21,6,14
94,0,20.1,1.1,7,0,16
88,0,21.4,2.0,11,0,13
88,0,21.0,1.6,29,4,2
92,0,20.9,1.0,46,15,12
95,0,19.6,1.1,31,8,14
95,0,20.1,0.5,21,5,8
95,0,20.3,0.9,18,4,5
95,0,20.2,1.3,13,2,12
94,0,19.6,1.5,13,3,8
95,0,19.3,1.6,19,8,18
95,0,18.9,1.1,40,8,29
95,0,19.1,1.6,44,9,37
95,0,19.4,1.1,38,12,24
92,0,19.8,1.3,14,3,12
85,0,20.6,1.1,15,0,17
64,0,23.1,1.2,37,10,17
76,0,22.1,1.3,25,12,10
70,0,21.9,0.6,21,15,12
69,0,22.2,0.7,14,4,9
71,0,21.5,0.5,19,5,6
73,0,20.6,0.1,16,8,8
75,0,20.4,0.4,24,5,20
76,0,20.1,0.6,37,15,38
79,0,19.6,0.5,47,9,47
78,0,20.6,0.0,39,8,30
63,0,22.1,0.2,26,6,19
56,0,24.1,1.2,18,3,25
53,0,25.5,1.6,14,1,11
56,0,26.6,0.7,24,7,9
59,0,26.0,1.7,38,6,13
63,0,23.2,3.4,39,22,24
73,0,20.8,3.3,42,16,9
76,0,20.2,3.1,33,13,22
77,0,20.0,2.2,23,5,8
77,0,19.7,1.5,21,5,7
78,0,19.7,0.6,32,15,28
75,0,19.7,1.4,37,14,39
79,0,19.6,1.9,34,19,34
77,0,19.1,2.3,44,9,37
79,0,19.5,1.2,23,4,23
76,0,20.0,2.7,17,0,19
74,0,23.1,0.8,23,4,8
81,0,22.7,0.6,43,19,13
82,0,22.0,1.5,45,17,22
82,0,21.5,1.2,28,16,25
85,0,20.4,1.8,26,11,17
88,0,19.9,0.8,32,3,16
90,0,19.9,1.1,33,10,28
90,0,20.1,1.4,49,11,30
90,0,20.5,1.0,47,21,47
87,0,20.9,1.0,35,17,40
85,0,20.9,1.1,23,10,41
80,0,21.9,0.6,25,9,15
70,0,23.5,0.7,13,1,13
57,0,25.1,1.1,10,0,10
58,0,25.4,1.3,15,3,1
57,0,24.7,1.2,38,10,16
59,0,24.2,0.9,33,11,16
57,0,24.3,0.6,29,6,13
60,0,23.8,0.0,20,9,8
56,0,23.7,0.0,12,3,11
64,0,23.0,0.1,16,4,9
62,0,22.2,0.9,32,11,8
71,0,21.6,0.5,49,14,30
70,0,21.6,0.1,39,14,23
63,0,22.8,0.0,28,8,18
58,0,24.6,0.9,18,1,14
53,0,26.4,0.8,13,3,8
-1,0,28.3,1.0,17,1,5
40,0,27.9,1.5,22,3,1
44,0,26.8,1.8,46,6,21
48,0,26.4,0.8,37,12,15
51,0,25.9,1.1,25,5,7
46,0,25.3,0.3,20,6,13
51,0,25.2,0.0,14,4,11
46,0,24.6,0.8,10,5,15
47,0,24.4,2.1,23,8,19
47,0,23.9,1.5,52,10,26
49,0,23.1,0.2,60,11,34
49,0,24.6,0.1,28,13,25
49,0,26.4,1.2,8,5,18
48,0,26.7,1.3,4,0,9
90,2,22.8,1.6,22,11,2
95,3,22.1,0.3,54,18,8
95,1,22.4,0.4,44,18,21
94,0,22.3,0.3,19,5,15
93,0,22.6,0.7,19,3,11
95,0,22.7,0.5,21,4,9
95,0,22.4,0.8,16,2,7
95,0,22.5,1.0,42,14,25
93,0,22.5,0.6,55,22,37
91,0,22.6,0.4,75,11,33
86,0,23.1,0.8,29,11,40
84,0,23.6,0.9,15,3,27
74,0,25.2,1.3,20,0,26
71,0,26.1,1.5,11,0,12
59,0,27.2,2.0,23,4,5
69,0,25.1,2.5,42,21,13
71,0,25.5,0.8,35,17,19
70,0,24.6,1.3,19,12,15
73,0,24.1,1.6,11,9,15
73,0,23.9,1.4,13,8,7
75,0,23.3,0.3,13,1,17
75,0,22.6,1.6,30,7,17
83,0,22.1,0.8,35,20,38
88,0,22.2,0.6,45,16,39
86,0,22.8,1.4,26,6,27
77,0,24.0,0.5,9,1,19
70,0,25.6,0.7,8,0,14
65,0,26.2,1.3,12,1,5
63,0,25.4,1.3,20,7,7
70,0,24.9,0.4,54,19,15
69,0,24.6,0.7,27,14,15
70,0,23.9,0.5,17,9,13
65,0,23.4,0.7,14,8,19
64,0,23.2,0.2,14,6,8
64,0,23.1,0.4,19,4,9
67,0,22.6,0.4,26,11,24
69,0,22.2,0.2,37,14,34
74,0,21.5,0.1,30,24,54
66,0,22.1,0.5,39,7,46
68,0,23.2,0.2,25,1,32
54,0,26.1,1.1,18,0,32
-1,0,28.6,1.1,14,1,18
43,0,28.0,1.6,24,2,9
39,0,27.5,1.4,62,13,22
48,0,26.8,0.3,40,15,21
52,0,27.1,0.1,43,21,11
57,0,25.9,3.1,17,13,23
69,0,24.3,1.1,25,8,14
87,0,22.3,1.1,32,6,16
94,1,21.7,1.2,55,10,27
94,0,22.3,0.7,45,13,49
94,0,22.3,0.8,40,13,40
94,0,22.8,0.3,35,2,33
83,0,23.4,0.9,28,5,39
71,0,23.9,1.7,16,0,25
75,0,23.8,1.1,17,0,27
73,0,23.0,1.5,23,3,11
77,0,22.1,2.6,41,21,15
80,0,21.4,2.7,35,17,23
83,0,20.4,3.6,40,16,15
85,0,20.4,1.6,47,8,19
87,0,20.0,1.8,31,8,16
86,0,19.8,1.8,22,13,18
86,0,19.5,2.2,53,16,28
87,0,18.8,2.5,75,13,34
89,0,18.9,1.7,42,20,46
86,0,19.2,2.3,39,8,44
78,0,20.1,1.9,42,2,23
69,0,20.9,1.7,22,0,15
62,0,22.4,2.2,19,0,15
44,0,23.7,0.8,26,2,5
60,0,21.7,2.4,38,12,7
77,0,21.4,2.2,46,10,13
77,0,21.5,1.2,15,5,3
78,0,21.1,1.0,10,4,8
78,0,21.0,1.2,13,1,10
79,0,20.7,2.4,13,3,8
80,0,20.6,1.6,27,6,10
78,0,20.3,1.1,48,9,35
79,0,20.6,1.4,47,9,39
76,0,20.7,1.7,29,7,21
69,0,21.6,1.3,21,6,23
53,0,25.9,1.3,18,2,6
65,0,24.9,0.9,32,19,6
69,0,23.9,2.0,43,17,11
69,0,23.1,1.4,24,10,7
69,0,22.4,0.2,15,7,7
66,0,22.6,0.4,17,5,7
69,0,22.0,0.7,17,10,9
71,0,21.6,1.3,25,8,15
70,0,21.2,0.6,45,15,22
73,0,21.4,1.3,58,9,30
64,0,22.0,1.2,34,16,26
55,0,23.2,1.0,3,1,15
52,0,25.2,1.1,5,0,24
56,0,24.2,0.7,25,5,4
54,0,23.3,2.2,31,12,18
52,0,22.8,1.8,41,16,8
50,0,22.7,1.1,27,7,10
55,0,22.3,1.1,15,8,14
60,0,21.9,1.0,17,4,10
62,0,21.6,1.2,12,4,13
64,0,21.4,1.7,33,14,16
64,0,21.3,1.0,49,9,24
76,0,21.0,0.9,37,12,31
70,0,21.5,0.6,22,7,20
69,0,21.5,1.4,15,1,17
65,0,22.4,0.8,17,2,10
64,0,22.9,1.2,15,0,11
58,0,24.7,1.1,21,2,4
60,0,24.4,1.1,39,12,8
59,0,24.3,1.0,26,9,8
60,0,24.2,0.8,18,10,10
63,0,23.5,1.1,13,5,12
63,0,23.1,0.7,11,5,13
65,0,23.4,0.5,18,2,7
62,0,23.3,1.0,32,11,11
62,0,23.1,0.7,33,12,45
63,0,22.5,0.6,32,20,39
64,0,22.0,0.9,20,6,30
76,0,21.4,1.0,17,1,27
76,0,21.9,0.9,14,0,28
61,0,24.1,1.0,18,0,13
61,0,24.8,1.7,13,4,9
64,0,24.2,1.5,33,17,18
60,0,24.2,0.7,33,9,13
61,0,23.5,1.0,20,12,13
66,0,23.3,1.0,15,7,11
64,0,22.5,0.9,10,2,9
66,0,22.4,0.5,24,1,14
70,0,22.2,1.6,15,4,24
71,0,21.7,1.3,44,20,43
76,0,21.2,0.6,43,11,62
73,0,21.5,1.5,35,11,35
66,0,22.5,1.6,18,3,36
54,0,24.6,0.8,9,1,31
49,0,25.5,1.9,12,1,33
52,0,24.8,1.1,22,5,9
62,0,24.1,1.2,44,20,15
62,0,24.1,1.0,47,12,24
65,0,23.4,0.9,41,12,15
67,0,23.0,0.3,28,10,14
68,0,22.4,1.0,16,5,18
68,0,22.0,0.5,30,3,11
71,0,21.8,0.4,28,15,17
86,0,20.6,1.3,38,11,31
90,0,20.3,0.7,46,5,45
85,0,20.9,0.4,38,10,37
71,0,22.0,0.9,29,3,30
60,0,23.5,1.1,22,0,28
48,0,25.7,1.1,22,0,15
52,0,27.3,1.1,42,6,11
58,0,26.5,0.8,52,13,7
62,0,25.6,1.3,49,14,27
64,0,25.3,0.5,31,16,26
64,0,25.1,0.1,38,12,12
64,0,24.5,0.3,25,7,22
69,0,24.5,0.7,33,4,21
69,0,23.7,0.6,45,11,30
72,0,22.9,0.2,65,13,35
76,0,22.7,0.1,36,10,39
71,0,24.0,0.2,27,12,31
58,0,26.0,0.3,23,3,19
53,0,27.6,0.7,12,0,19
40,0,29.6,1.4,20,4,5
38,0,28.5,1.3,37,12,9
40,0,28.4,0.5,36,17,15
47,0,27.8,0.6,26,6,8
49,0,27.4,0.0,16,4,11
46,0,25.4,2.5,13,7,14
57,0,24.8,2.7,24,3,19
53,0,24.5,2.2,33,11,13
54,0,24.2,1.4,50,14,22
58,0,24.0,1.3,45,13,35
59,0,23.9,1.5,31,6,23
53,0,24.4,1.3,23,1,17
45,0,26.2,1.1,11,0,19
45,0,27.3,0.7,28,1,5
46,0,27.3,0.9,47,10,10
52,0,26.6,0.7,35,12,15
55,0,26.6,0.5,21,7,3
56,0,26.3,0.4,19,3,9
54,0,27.2,0.1,15,3,9
57,0,27.6,1.5,20,5,12
56,0,27.3,1.0,28,6,18
53,0,27.1,1.1,41,9,26
54,0,26.4,1.4,39,9,33
51,0,26.6,1.5,23,5,29
47,0,26.5,2.6,10,2,26
94,0,20.9,1.5,39,4,5
94,0,21.2,1.4,57,15,16
94,0,21.3,0.9,47,18,16
94,0,21.2,0.6,28,11,12
94,0,21.2,0.2,16,7,10
94,1,21.4,0.4,12,3,10
94,2,21.4,0.9,23,5,15
94,0,21.5,1.0,32,4,29
94,0,21.4,1.2,46,11,40
94,0,21.3,0.9,56,6,50
94,0,21.4,0.8,20,7,31
94,0,21.7,0.6,19,0,8
94,0,21.7,1.8,12,0,10
91,0,21.5,2.1,19,2,1
93,0,20.4,2.2,45,12,10
94,0,20.3,1.9,28,10,12
94,0,20.2,1.7,29,4,15
94,0,20.1,1.6,12,4,9
94,0,20.0,2.3,15,2,7
94,0,19.7,1.3,19,6,4
94,0,19.5,1.2,35,12,15
94,0,19.5,1.0,34,14,27
94,0,19.7,1.2,41,18,25
94,0,19.8,1.3,31,9,20
94,0,20.0,1.0,17,2,24
94,0,20.1,1.8,12,1,17
94,0,20.9,1.7,8,2,7
73,0,22.9,0.7,17,0,9
74,0,22.7,0.7,38,10,11
78,0,22.1,2.2,27,6,12
77,0,21.8,1.1,20,9,11
73,0,21.9,1.1,15,6,10
73,0,22.0,0.7,11,3,16
73,0,21.9,1.5,14,4,13
74,0,21.5,0.7,20,2,24
73,0,21.6,0.0,39,13,29
74,0,21.7,0.1,42,9,37
75,0,22.0,0.3,36,5,35
78,0,22.0,0.1,21,1,34
67,0,22.8,0.5,13,2,20
65,0,24.0,0.7,10,0,18
70,0,24.3,1.4,14,3,11
71,0,23.9,0.9,40,12,12
77,0,24.0,0.6,41,10,21
77,0,23.6,1.0,35,9,14
82,0,23.4,0.7,31,5,15
86,0,22.9,0.7,22,6,10
90,0,22.6,0.8,15,4,9
87,0,22.7,0.9,34,12,26
88,0,22.6,0.9,43,10,27
89,0,22.7,0.6,28,8,41
90,0,22.7,1.0,29,7,35
86,0,23.5,1.1,31,0,24
75,0,24.7,0.6,10,2,20
62,0,25.7,1.8,15,1,27
65,0,26.5,1.0,25,5,9
66,0,25.0,0.5,39,20,12
67,0,24.2,1.4,48,24,18
72,0,23.1,1.8,47,10,10
74,0,22.9,1.7,33,6,14
78,0,22.0,1.7,22,6,14
85,0,21.6,1.5,30,13,20
87,0,20.9,0.5,46,12,26
86,0,21.0,0.0,48,17,42
82,0,21.2,0.3,48,14,45
77,0,22.0,1.3,42,7,38
77,0,22.7,0.8,25,2,37
61,0,25.4,1.4,16,0,20
61,0,26.1,1.6,19,0,15
78,0,23.9,1.6,13,3,3
83,0,23.5,1.5,42,9,9
88,3,22.2,1.1,33,8,11
92,4,21.0,2.4,26,4,12
94,6,20.1,2.7,13,1,7
94,14,19.2,2.9,10,4,10
94,12,19.2,2.9,14,1,10
91,1,19.4,1.9,28,7,18
94,10,18.7,1.1,31,13,25
94,9,18.2,1.6,65,18,27
94,2,18.7,1.1,41,10,25
94,1,18.9,1.5,14,3,15
94,1,18.9,1.4,11,0,20
94,1,19.1,1.3,7,0,15
84,0,19.4,2.2,21,3,2
93,1,18.5,0.7,63,17,5
93,0,18.8,0.4,34,13,8
87,0,19.0,0.6,22,9,6
87,0,19.2,0.6,16,5,4
87,0,19.1,0.4,13,2,10
86,0,19.1,0.6,13,3,6
86,0,18.7,0.6,18,5,18
83,0,18.9,0.4,41,12,22
88,0,19.1,0.5,52,6,29
87,0,19.2,0.2,22,9,30
82,0,19.9,0.6,5,0,17
83,0,20.3,0.6,6,0,16
70,0,-0.4,1.6,21,3,1
70,0,-0.3,1.4,16,3,1
70,0,-0.4,1.3,13,4,8
70,0,-0.5,0.8,21,1,7
69,0,-0.5,1.5,14,10,16
69,0,-0.5,0.8,24,13,22
69,0,-0.4,1.2,35,14,47
66,0,-0.5,0.4,29,13,21
64,0,-0.2,1.1,11,15,18
63,0,-0.3,0.8,6,5,21
